cohort,k,cluster,example_id,text_snippet
1plus_meaningful,5,2,4,"you stand before the great wall of text. paragraph upon paragraph extends out before you in a frightening manner, daring you to read and be enlightened, or to turn tail and find an easier mark. exits are up, down, read, message, and run the hell away... i think i'm a pretty relaxed guy; it's very hard to rile me up and get me angry about things. that's not to say that i don't feel strongly about things, just that i try not to take offense at what people say or do. i can't hold grudges at all, an"
1plus_meaningful,5,3,0,facebook free!!! im a shy girl that likes to be surrounded by people. lol im a visual person so im easily entertained. i love a good european beer and listening to bands in small town bars. im friendly and open and i still practice my basic manners. i work retail and love meating and hearing about different peoples lives. ive had an interesting one. i tell everyone im old and i get weird looks but im just an old soul. im not exactly on track with my life but im enjoying the detours. i wish i cou
1plus_meaningful,5,3,1,im a laid bak tipe of guy im a freak im with it if you are im have a job i drive im lookn for my own place
1plus_meaningful,5,3,2,"hey! my name is brandon. bona fide catholic! god is good! bd so i'm looking for a man. someone to take charge. hit me up! i grew up in my hometown all my life. it would have been nice to have been born in the philippines though. that way i could speak my own language damnit! haha. so im currently going to school for nursing, just chillin. hit me up okay? im kind of shy, but im not quiet. (oxymoron right?) haha. i try my best to be friendly. laughing is great, so if you can make me laugh we'll be"
1plus_meaningful,5,3,3,"hello! im ashley! im bay area born and raised. im a really down to earth person, very easy to get along with. i love to talk on topics that interest me, im an outdoors person, love to hike, go camping, swimming, bike riding, fishing etc. i live for music, cant go a day without playing my guitar or bass. if your interested in gettin to know me please feel free to message me. well at the moment im unemployed but im looking!..i joined a black metal band as their bass player awhile ago which as been"
1plus_meaningful,5,3,4,"ok time for a new self-summary im chriss (2 s' on my birth certificate im not being weird) im 20 im in a relationship... that is kinda... idk. so im not on here looking to hook up. its like my release from facebook i guess lol i used to be happy and carefree, but recently i just feel like im getting less happy and more stressy. mostly down to my relationship :[ im nice to everybody since i dont see the point in being mean i am a practicing christian (i dont like that term) which some people dont"
1plus_meaningful,5,4,0,"hi there! i grew up in cali/bay area and went to school in beautiful central coast cali. i moved back to the bay after school and i currently live and work in sf. i love music and recently rediscovered my love for dance when i finally found a studio to dance at. work keeps me pretty busy, but i always find time for my family and friends because they're really important to me. i love to share things, especially a smile or a good laugh (if you can make me laugh, you are solid!). i'm always down to"
1plus_meaningful,5,4,1,"i currently live in san francisco. though just because i live in the city doesn't mean i'm a ""city girl"". i enjoy going out and visiting new places. i'm a small town girl at heart. i'm a family girl. i enjoy spending time with the people who matter most in my life, both family and friends! i'm not into dating multiple people or dating someone who is. i'm looking for someone that has the same outlook. i enjoy sports and doing things outdoors. i have a healthy competitive side, and love to show my"
1plus_meaningful,5,4,2,"about me: east coast roots, raised in texas and schooled in la. originally a music performance major and somehow ended up with a degree in business. i moved to sf for the job, originally planning to move east after a few years. instead, i fell in love with san francisco and hope to call it home for many, many more years to come. randomess about me: i am bright, curious and fun-loving. i'm sarcastic, but my friends know i'm a softy at heart. i like being around people that can have a serious conv"
1plus_meaningful,5,4,3,"i love a man who is intelligent, has a sense of humor &amp; adventure, who likes animals, has a passion for life &amp; who likes to communicate!... i am not interested in trying to figure you out by a few sentences on your self-summary. (and if you can fix &amp; build things... wow!) i also love views, art, architecture, photography, museums, gardens. fresh flowers. tulip magnolias, cherry blossoms and dogwoods in the spring. helping others to feel better. live music, not so-live music. singing "
1plus_meaningful,5,4,4,"i believe that laughter is the best medicine :) i value relationships over material things :) i believe that the context is decisive i rarely wear make-up (gotta find a new profile pic) i lead with my heart, am a fabulous hugger and enjoy movement i love my family. my friends are like family. i love and study hawaiian culture through the art of hula. i love music (especially live) and love to dance (my fav is island-style roots reggae... it speaks to my soul). i love to walk/hike (5x/week) and p"
1plus_meaningful,6,0,0,"i am an 19 year old young single mexican woman and apparently looking for a gentleman that is real and willing to have a relationship and to be romantic. i don't want a guy dats only interested in sex. not alot of girls do this but i like to play video games i play back ops, modern warfare3 cnt wait for black ops 2. i like to party and dance so hopefully u will to and i'm a very unique girl. i might be a lil chuncky but i come with the whole package lol i recently graduated high school and im in"
1plus_meaningful,6,0,1,"hey everyone :) fun loving guy. no to good writing this things lol but i'll try! chill guy loving the city and doing what i love. looking to make friends an maybe the love of my life ;) who knows but life is unpredictable i'm about to finish my bs on anthropology, and dancing with an awesome company o man i don't know :p you'll have to tell me ;) my hair i think. not sure harry potter... lol i know right!? my dog my ipod my phone dance internet underwear life, friends, my dog, my family, what i'"
1plus_meaningful,6,0,2,"so i figured now would be a good time to actually write about myself on here lol... uhmm my names ashley and i'm 22 residing in hayward, ca... uhmm i'm honestly a really easy going girl whose always down to make new friends... i work full time in pleasanton as a manager at buckle so its rare that i have time for myself but when i do i love to go out and do something fun, although chilling at home, relaxing, and watching movies sometimes is the best too!... i'm the type of person who loves to go "
1plus_meaningful,6,0,3,"right-o, i decided to give this a shot because my work schedule doesn't afford me a heap of time to actually have a social life. i'm not really into the bar scene. it tends to bore me. if i do go out, i prefer to do it for a reason such as, a celebration of some kind, coffee or dinner with friends, backyard bbqs... this sort of thing. i'm not the kind of guy that goes out to clubs strictly to meet women. there are a million better places to do that. i'm not looking for anything super serious but"
1plus_meaningful,6,0,4,well i graduated college in 2009 and got my aas. im recently working and i'm also trying to go back to school to get my bachelors. at first i can be shy but as we get to know eachother i become more open. i enjoy watching movies on dvd and going to the movie theaters. i also like going to different places to see what fun things i can do or learn. so if you would like to know me just drop me a message. well i'm working right now trying to save some money so i can go get my bachelors at a 4 year u
1plus_meaningful,6,1,0,"i have been creating who i am my whole life and i am not done growing. what i am getting at is that i find it really difficult to summarize or define someone. i can pretty much just tell you things i enjoy in life and perhaps that will give you some insite on the type of person i am. if you want to put a label on me, i think nerdy-hipster would be most fitting, but who likes labels? i am a huge music dude. i play the <a class=""ilink"" href= ""/interests?i=drums"">drums and a little <a class=""ilink"""
1plus_meaningful,6,1,1,"i am a very <a class=""ilink"" href= ""/interests?i=liberal%2fprogressive"">liberal/progressive semi-retired <a class=""ilink"" href= ""/interests?i=video%0adirector"">video director , now occasionally working on <a class=""ilink"" href= ""/interests?i=video+productions"">video productions of <a class= ""ilink"" href= ""/interests?i=%22betterbadnews.com%22"">""betterbadnews.com"" . pursuing intellecual, social, political, and health interests. update dec. 2010: my health (walking and pain) is a problem. interests"
1plus_meaningful,6,1,2,"note: i am not sane, down to earth, or easy going. i feel this is important to tell people since so many people list these qualities as necessary. i am whimsical as fuck. i'm not quite as delightfully <a class= ""ilink"" href=""/interests?i=bohemian"">bohemian as i once was. i like gothic aesthetics and <a class=""ilink"" href= ""/interests?i=hippie"">hippie <a class=""ilink"" href= ""/interests?i=ideals"">ideals . i like <a class=""ilink"" href= ""/interests?i=geek"">geek y diversions and <a class=""ilink"" href"
1plus_meaningful,6,1,3,"no girls allowed! real woman (51-77) deeply desired by loving , laughing , learned , <a class= ""ilink"" href=""/interests?i=lusty"">lusty , <a class=""ilink"" href= ""/interests?i=literate"">literate , <a class=""ilink"" href= ""/interests?i=likable"">likable , loquacious yet a listener . a leo (if it matters to you,) and large where it should matter to you: in <a class=""ilink"" href= ""/interests?i=heart"">heart , <a class=""ilink"" href= ""/interests?i=head"">head , <a class=""ilink"" href= ""/interests?i=hands"">h"
1plus_meaningful,6,1,4,"hey my names azrael or just az for short. i'm into (in no particular order) <a class=""ilink"" href= ""/interests?i=concerts"">concerts ,<a class=""ilink"" href= ""/interests?i=gaming"">gaming ,<a class=""ilink"" href= ""/interests?i=skating"">skating ,<a class=""ilink"" href= ""/interests?i=art%0ashows"">art shows ,<a class=""ilink"" href= ""/interests?i=camping%2foutdoor+activities"">camping/outdoor activities ,<a class=""ilink"" href= ""/interests?i=philosophical%0adebates"">philosophical debates ,<a class=""ilink"" h"
1plus_meaningful,6,2,0,"hi there! i grew up in cali/bay area and went to school in beautiful central coast cali. i moved back to the bay after school and i currently live and work in sf. i love music and recently rediscovered my love for dance when i finally found a studio to dance at. work keeps me pretty busy, but i always find time for my family and friends because they're really important to me. i love to share things, especially a smile or a good laugh (if you can make me laugh, you are solid!). i'm always down to"
1plus_meaningful,6,2,1,"i currently live in san francisco. though just because i live in the city doesn't mean i'm a ""city girl"". i enjoy going out and visiting new places. i'm a small town girl at heart. i'm a family girl. i enjoy spending time with the people who matter most in my life, both family and friends! i'm not into dating multiple people or dating someone who is. i'm looking for someone that has the same outlook. i enjoy sports and doing things outdoors. i have a healthy competitive side, and love to show my"
1plus_meaningful,6,2,2,"about me: east coast roots, raised in texas and schooled in la. originally a music performance major and somehow ended up with a degree in business. i moved to sf for the job, originally planning to move east after a few years. instead, i fell in love with san francisco and hope to call it home for many, many more years to come. randomess about me: i am bright, curious and fun-loving. i'm sarcastic, but my friends know i'm a softy at heart. i like being around people that can have a serious conv"
1plus_meaningful,6,2,3,"hey there. thanks for stopping by to check out my profile. so, hmmm...here's where i have to talk about myself huh? not an easy task to summarize yourself in a paragraph or two but i'll do my best. i consider myself to be a down-to-earth, honest, compassionate, balanced, playful and spiritual woman who loves life and loves to laugh. i'm ambitious, intuitive, adventurous and passionate about achieving my goals, and following my heart at all cost. i really do believe that all things are possible i"
1plus_meaningful,6,2,4,"i am a out-going, fun loving, adventure seeking free spirit. i love to party and just live live to the fullest. i live my life to seize the day because its not worth it dwelling on what we could have or should have done and life will just pass you by if you over worry about the future. i am a psychology student who aspires to one day be a clinical psychologist, so i find people pretty interesting, entertaining more so. i love learning about new things, art, culture, science, religion, philosophy"
1plus_meaningful,6,3,0,facebook free!!! im a shy girl that likes to be surrounded by people. lol im a visual person so im easily entertained. i love a good european beer and listening to bands in small town bars. im friendly and open and i still practice my basic manners. i work retail and love meating and hearing about different peoples lives. ive had an interesting one. i tell everyone im old and i get weird looks but im just an old soul. im not exactly on track with my life but im enjoying the detours. i wish i cou
1plus_meaningful,6,3,1,im a laid bak tipe of guy im a freak im with it if you are im have a job i drive im lookn for my own place
1plus_meaningful,6,3,2,"hey! my name is brandon. bona fide catholic! god is good! bd so i'm looking for a man. someone to take charge. hit me up! i grew up in my hometown all my life. it would have been nice to have been born in the philippines though. that way i could speak my own language damnit! haha. so im currently going to school for nursing, just chillin. hit me up okay? im kind of shy, but im not quiet. (oxymoron right?) haha. i try my best to be friendly. laughing is great, so if you can make me laugh we'll be"
1plus_meaningful,6,3,3,"hello! im ashley! im bay area born and raised. im a really down to earth person, very easy to get along with. i love to talk on topics that interest me, im an outdoors person, love to hike, go camping, swimming, bike riding, fishing etc. i live for music, cant go a day without playing my guitar or bass. if your interested in gettin to know me please feel free to message me. well at the moment im unemployed but im looking!..i joined a black metal band as their bass player awhile ago which as been"
1plus_meaningful,6,3,4,"ok time for a new self-summary im chriss (2 s' on my birth certificate im not being weird) im 20 im in a relationship... that is kinda... idk. so im not on here looking to hook up. its like my release from facebook i guess lol i used to be happy and carefree, but recently i just feel like im getting less happy and more stressy. mostly down to my relationship :[ im nice to everybody since i dont see the point in being mean i am a practicing christian (i dont like that term) which some people dont"
1plus_meaningful,6,4,0,"i am a lo-tech cyborg, transhumanist, omnisexual. i am both a digital hacker/developer (learning). and a culture hacker and the founder of cyience which is in its early stages but will hopefully be quite influential. i highlight the cyber renaissance which is bridging the gap between art and technology. i believe that founder should have the same merit to young people as rockstar or celebrity. i believe in making geek chic. i want little girls to grow up to want to go to science camp and to poss"
1plus_meaningful,6,4,1,"i'm a floridian export, but not from miami like most people assume. i come from the part of florida that is considered ""southern"". yes, it really does exist &amp; college football is a religion. despite originating from a fairly conservative area, i never really felt like i fit the mold to live there. i always wanted to be somewhere more diverse. hence, i moved to san francisco. after a few years of living here, i don't really want to settle anywhere else if possible other than nyc or another co"
1plus_meaningful,6,4,2,"things i like (in alphabetical order): absolut mandrin, afterglow, alan watts, alex grey, alphabetical order, ambient soundscapes, ambigrams, animation, apple ii, aranciata, astonishment, atari 2600, audrey horne, aventinus, bbqing, being yourself, beer, belgian triples, ben and jerry's, big sherms, biking, birds, boat parties, boddington's, boobies, breakthrough experiences, brilliance, brunettes, bubblicious original flavor, buddhism, burning the man, canasta, candy, cats, chicago house, chica"
1plus_meaningful,6,4,3,"half italian, smart, sane and easy going person with many interests. i originate from upstate new york and have lived in ca since 2000. so i do have a little more of a blunt-like personality at times. please no religious nuts, or other kind of nuts for that matter, addicts, or drama. otherwise i am quite open minded and am pretty much game for most things. love good music, good movies and of course good food. karaoke host (side gig) and star by night! more of a dog person than a cat person, but "
1plus_meaningful,6,4,4,"my name is steve, thanks for checking out my profile. i have a wide range of interests - baseball games, volleyball, 49ers, cooking, baking, movies, country music, classic rock, dance music, glee songs, cheesy love songs, classical concerts, day trips to sonoma, watching sunset at point reyes or bodega bay, hiking on mt. tam, ... the list goes on and on... i'm on here to find a guy with similar interests who can also appreciate differences &amp; diversity. that goes for new friends i hope to fin"
1plus_meaningful,6,5,0,"this is like when you get introduced to someone by a friend who has been talking a lot about how funny you are, and the new person says ""say something funny."" okay, i'm funny. i refuse to take anything seriously (for more information on why, ask me about the day i was riding my bike in the rain). i am smart, but not as smart as i think i am and smarter than i know. i am sometimes shy and sometimes an extrovert, but i can never tell which is going to come out on top. i have committed an act of pi"
1plus_meaningful,6,5,1,"if i rated you highly definitely send me a message. interested! ---------- i'm open minded. if you are gay, bi or straight. a boy or a girl. it doesn't matter. if i rated you highly i'm liking what i see. :d ---------- i didn't put so much time in my profile for nothing. please respect that and read it before you message me. (said with a smile) --- (all updates still apply to date) update 6-18-2012: i've had a rocky moment in my life recently, so now i'm moving out of my boyfriend's place and mo"
1plus_meaningful,6,5,2,"fyi: this profile is under slight work. mostly making many 'maybes' into 'absolutes'. let's get this ball rolling. i'm a 23 year old male, but hell, anyone can find that info. so, how about i give you all those juicy tidbits you ain't finding on the top of the page? still with me? good. if it's bolded, i think it's important. if you're short on time, just hit those nice thick, black letters and skip the rest . if you really want to know what i'm about, i hope you enjoy reading. don't worry. i'll"
1plus_meaningful,6,5,3,"you stand before the great wall of text. paragraph upon paragraph extends out before you in a frightening manner, daring you to read and be enlightened, or to turn tail and find an easier mark. exits are up, down, read, message, and run the hell away... i think i'm a pretty relaxed guy; it's very hard to rile me up and get me angry about things. that's not to say that i don't feel strongly about things, just that i try not to take offense at what people say or do. i can't hold grudges at all, an"
1plus_meaningful,6,5,4,"this profile is in desperate need of revision, most of it written 2 years ago. but i'm too busy living my life! still single though, so if you think we might be a fit, shoot me an email. haven't given up yet! i know you're out there, you big lug. *********************************************** i have to say, i don't like that the multiple choice answers we are offered have so much black and white, and not nearly enough of the wonderful greys of life. i think they're constructed poorly, and i wou"
1plus_meaningful,7,0,0,"i was born and i haven't died yet. i think that sums me up pretty well. okay, i'll write and actual summary. my name is alfredo. i'm mexican, born and raised in mexico city. i'm an aspiring filmmaker and i'm currently going to art school for film. i watch lots of movies (see below) people often tell me i'm a nice guy and i guess i trust their judgement. i enjoy discussing movies, tv shows, art, politics, literature, and pop culture in general. i also like to make people laugh and like to be arou"
1plus_meaningful,7,0,1,"by day: i work in store operations administration for a large, bay area, outdoor apparel and equipment company. though it is not my dream job it has many interesting challenges and i work with a great team of people. with this position, i have had the fortunate opportunity to travel (to many places with in-climate weather). although travel is a great benefit, it also can be it's own nightmare (i still have flash backs of being trapped at the minneapolis airport for 5 hours in a snow storm). by n"
1plus_meaningful,7,0,2,"bluntly honest sarcastic nymphomaniacal intellectual lush film nerd living and loving in west oakland. (beastly run-on sentence in case you don't want to read the beastly run-on essays below, in which i struggle to describe myself in a not unappealing way) surprisingly old-fashioned heart encased in a progressive exoskeleton. this is what my brain looks like: humanearalright.tumblr.com freelance makeup artist, independent filmmaker, and pizza slanger extraordinaire. riding bikes. dancing. hittin"
1plus_meaningful,7,0,3,"i am a self-employed massage therapist and photographer here in sf. most of my free time is spent riding my bicycle, hiking remote areas, creating art, reading, dancing, traveling, thrifting, urban exploration, playing music and hula hooping. looking for: a nice, tall, witty, chivalrous, smart, funny, energetic, self-reliant and sufficient fellow that gives selflessly and can keep up with me and my enthusiasms for (not always realistic) adventure. a gentleman that enjoys life, love, people, danc"
1plus_meaningful,7,0,4,"an intelligent, funny, artsy girl. i like to go out dancing, listen to music (records are the best) i don't take myself too seriously--if we can't laugh at ourselves, then honestly, what's the point. i like cars that are pretty, black, and fast, or pretty black and old... love old motorcycles. mostly triumphs, or lil harleys. grew up in a suburb of la, moved to san diego, lived there for a while, then back to la, and now i am in the bay area. disclaimer: i live in oakland, but work in sf, m-f, b"
1plus_meaningful,7,1,0,"i have been creating who i am my whole life and i am not done growing. what i am getting at is that i find it really difficult to summarize or define someone. i can pretty much just tell you things i enjoy in life and perhaps that will give you some insite on the type of person i am. if you want to put a label on me, i think nerdy-hipster would be most fitting, but who likes labels? i am a huge music dude. i play the <a class=""ilink"" href= ""/interests?i=drums"">drums and a little <a class=""ilink"""
1plus_meaningful,7,1,1,"i am a very <a class=""ilink"" href= ""/interests?i=liberal%2fprogressive"">liberal/progressive semi-retired <a class=""ilink"" href= ""/interests?i=video%0adirector"">video director , now occasionally working on <a class=""ilink"" href= ""/interests?i=video+productions"">video productions of <a class= ""ilink"" href= ""/interests?i=%22betterbadnews.com%22"">""betterbadnews.com"" . pursuing intellecual, social, political, and health interests. update dec. 2010: my health (walking and pain) is a problem. interests"
1plus_meaningful,7,1,2,"note: i am not sane, down to earth, or easy going. i feel this is important to tell people since so many people list these qualities as necessary. i am whimsical as fuck. i'm not quite as delightfully <a class= ""ilink"" href=""/interests?i=bohemian"">bohemian as i once was. i like gothic aesthetics and <a class=""ilink"" href= ""/interests?i=hippie"">hippie <a class=""ilink"" href= ""/interests?i=ideals"">ideals . i like <a class=""ilink"" href= ""/interests?i=geek"">geek y diversions and <a class=""ilink"" href"
1plus_meaningful,7,1,3,"no girls allowed! real woman (51-77) deeply desired by loving , laughing , learned , <a class= ""ilink"" href=""/interests?i=lusty"">lusty , <a class=""ilink"" href= ""/interests?i=literate"">literate , <a class=""ilink"" href= ""/interests?i=likable"">likable , loquacious yet a listener . a leo (if it matters to you,) and large where it should matter to you: in <a class=""ilink"" href= ""/interests?i=heart"">heart , <a class=""ilink"" href= ""/interests?i=head"">head , <a class=""ilink"" href= ""/interests?i=hands"">h"
1plus_meaningful,7,1,4,"hey my names azrael or just az for short. i'm into (in no particular order) <a class=""ilink"" href= ""/interests?i=concerts"">concerts ,<a class=""ilink"" href= ""/interests?i=gaming"">gaming ,<a class=""ilink"" href= ""/interests?i=skating"">skating ,<a class=""ilink"" href= ""/interests?i=art%0ashows"">art shows ,<a class=""ilink"" href= ""/interests?i=camping%2foutdoor+activities"">camping/outdoor activities ,<a class=""ilink"" href= ""/interests?i=philosophical%0adebates"">philosophical debates ,<a class=""ilink"" h"
1plus_meaningful,7,2,0,"i'm just on here for a change of pace, looking for friends first and if it ends up becoming more then thats great. i'm a simple type of guy and an old soul if you will. laid back and can really enjoy the little things in life. like spending the day painting or drawing. taking walks to the park or the beach for a picnic. going on a spontaneous trip to just about anywhere. i'm the kind of person that can make any situation be fun and be a positive experience. i am laid back, and easy going and i a"
1plus_meaningful,7,2,1,"my way of dealing with the difficulty of describing things that i feel differently about from day to day is to say too much and hope that something resonates in the heart of the right person: i am a sweet, sensual, sensitive, powerful, funny, intelligent, self-aware, willing to be vulnerable, heartfelt, and imperfect woman. i'm seeking to meet men who are creative, sincere, loving, active, courageous, self-aware, and strong. i guide yoga backpacking trips, i'm also completing an apprenticeship t"
1plus_meaningful,7,2,2,"although i am thoroughly enjoying this solo part of my life journey i'm ready for a steady and secure play mate to adventure and dance through life with. i know life is richer with a committed partner to share new experiences, knowing looks, intimate ""secrets"" and history. i am a woman who truly appreciates so much about men (vs. women -and i have plenty of girl friends in my life) and i would like a special man in my life. i am looking for a man who ""gets me"" and i ""get him"". effort and work, y"
1plus_meaningful,7,2,3,"i have recently relocated back to the bay area after being in austin for many years. i have grown kids that don't live with me, but are here and i enjoy having family close by. i love, love, love to cook, go to hear music, dance, do daily adventures and long trips, hike, bike, boat, skate, whatever. i'm athletic and enjoy the outdoors/activities, traveling, and animals. love dogs big time and meeting new people in exotic places- even if that's sonoma county. i love to laugh with friends and stil"
1plus_meaningful,7,2,4,"well i can say its not easy to talk about oneself but i think i will leave somethings out but you will find out the others after we meet ...where do i begin? i can describe myself as adorable, caring, kind hearted, soft, loving, warm, tender and gentle man. im also very true, honest and hardworking man as well. i am one of the most fantastic people in this world (yes im proud to say that) because i can influence any woman with my love and care to change her life positively. im saying this cos i "
1plus_meaningful,7,3,0,"this is like when you get introduced to someone by a friend who has been talking a lot about how funny you are, and the new person says ""say something funny."" okay, i'm funny. i refuse to take anything seriously (for more information on why, ask me about the day i was riding my bike in the rain). i am smart, but not as smart as i think i am and smarter than i know. i am sometimes shy and sometimes an extrovert, but i can never tell which is going to come out on top. i have committed an act of pi"
1plus_meaningful,7,3,1,"if i rated you highly definitely send me a message. interested! ---------- i'm open minded. if you are gay, bi or straight. a boy or a girl. it doesn't matter. if i rated you highly i'm liking what i see. :d ---------- i didn't put so much time in my profile for nothing. please respect that and read it before you message me. (said with a smile) --- (all updates still apply to date) update 6-18-2012: i've had a rocky moment in my life recently, so now i'm moving out of my boyfriend's place and mo"
1plus_meaningful,7,3,2,"fyi: this profile is under slight work. mostly making many 'maybes' into 'absolutes'. let's get this ball rolling. i'm a 23 year old male, but hell, anyone can find that info. so, how about i give you all those juicy tidbits you ain't finding on the top of the page? still with me? good. if it's bolded, i think it's important. if you're short on time, just hit those nice thick, black letters and skip the rest . if you really want to know what i'm about, i hope you enjoy reading. don't worry. i'll"
1plus_meaningful,7,3,3,"you stand before the great wall of text. paragraph upon paragraph extends out before you in a frightening manner, daring you to read and be enlightened, or to turn tail and find an easier mark. exits are up, down, read, message, and run the hell away... i think i'm a pretty relaxed guy; it's very hard to rile me up and get me angry about things. that's not to say that i don't feel strongly about things, just that i try not to take offense at what people say or do. i can't hold grudges at all, an"
1plus_meaningful,7,3,4,"this profile is in desperate need of revision, most of it written 2 years ago. but i'm too busy living my life! still single though, so if you think we might be a fit, shoot me an email. haven't given up yet! i know you're out there, you big lug. *********************************************** i have to say, i don't like that the multiple choice answers we are offered have so much black and white, and not nearly enough of the wonderful greys of life. i think they're constructed poorly, and i wou"
1plus_meaningful,7,4,0,"i've had an unusual, exciting, privileged &amp; at times challenging life. i believe there is a gift or lesson in every experience, which leads me to seek out the unique, unusual &amp; enchanting. i also try to accept the unexpected with grace &amp; equanimity. i am awed by the beauty of the natural world &amp; all her creatures, &amp; have reverence for her most dramatic phenomena. i love volcanoes! i am also amazed &amp; inspired by the ingenuity of human-kind, &amp; the beauty of art, music &"
1plus_meaningful,7,4,1,"i'm geminiacally versatile with eclectic and brainy interests &amp; pursuits... within my northeasterner, hard-candy coating is a sweet &amp; nutty core... i'm a hopeful romantic... i'm funny as f@#!... i wear my heart on my sleeve &amp; i don't suffer fools... i'm a mathlete, logophiliac &amp; music nerd... for those who care: cancer moon w/leo asc, &amp; ennegram '4' w/'5' sub ... i'm 1/2 bonobo, 1/2 boddhisattva- a 'bonoboddhisattva', if you will... living with an undefended heart... enjoying"
1plus_meaningful,7,4,2,"the logisticsi grew up in annapolis, but my family is from new orleans where i spent my summers growing up. i went to college in northern california &amp; maryland for grad school. i've lived in san diego, npb, boston &amp; chicago, d. c. &amp; san francisco. i have spent the better part of the past 10 years living and working back and forth between california and d.c., and now find myself fulltime back in the bay area. i love being back here &amp; reconnecting with old friends, but i am also in"
1plus_meaningful,7,4,3,i am a fairly simple individual (though not simple minded) on the surface with a complex consciousness. blue collar roots with white collar tendencies. aristocratic tastes with working class sensibilities. an affinity for quality but with an enlightened sense of social conscience. an attitude of socialism with a great affection for true democracy. a believer in free enterprise with a deep aversion to crass &amp; heartless capitalism. a relatively informed consumer. a believer in life with optimi
1plus_meaningful,7,4,4,"my efforts in dating are to find the man with whom i may grow for years to come. his integrity &amp; noble ways will endear him to me, as he ensures my comfort with whatever we do. our kisses will be magic. you'll have to want an ultra goddess to want a relationship with me. i need lovely environs to nurture my feminine self. pretty colors, clean, spacious areas with nice music &amp; flowers, lovely art, gorgeous views, this really excites me. family is very important. i love to laugh &amp; brin"
1plus_meaningful,7,5,0,"hi there! i grew up in cali/bay area and went to school in beautiful central coast cali. i moved back to the bay after school and i currently live and work in sf. i love music and recently rediscovered my love for dance when i finally found a studio to dance at. work keeps me pretty busy, but i always find time for my family and friends because they're really important to me. i love to share things, especially a smile or a good laugh (if you can make me laugh, you are solid!). i'm always down to"
1plus_meaningful,7,5,1,"about me: east coast roots, raised in texas and schooled in la. originally a music performance major and somehow ended up with a degree in business. i moved to sf for the job, originally planning to move east after a few years. instead, i fell in love with san francisco and hope to call it home for many, many more years to come. randomess about me: i am bright, curious and fun-loving. i'm sarcastic, but my friends know i'm a softy at heart. i like being around people that can have a serious conv"
1plus_meaningful,7,5,2,"i grew up in new york, went to engineering school on the east coast, and just moved to san francisco for a new job, after trying to move west for the past few years. i travel a lot for work, which makes meeting people tricky sometimes, but hoping to make some new friends here in the city. right now just about everything in the bay area is a new experience for me, so i'm just loving being able to get out, explore, and meet new people. new york will always have a special place in my heart, but i r"
1plus_meaningful,7,5,3,"my name is rachael (yes spelled with an extra 'a' so don't misspell it), and i grew up in the central valley of california. i moved up to the bay area in 2009 for a teaching job and have recently moved to north oakland, which i really love. the area where i live is great and there is so much to do outside from hiking to running to eating out or going to low key bars (one with ping pong and one with a dart board- score!) and shopping. clearly i have a range of things that i enjoy doing. i started"
1plus_meaningful,7,5,4,"man, i have to write an essay? this sucks. i am a 38-year-old, politically liberal woman who grew up in a bi-racial home in a not-so-liberal area near sacramento. i loves me some meth house burnin'! i love animals and movies and having a good joke. i love having a beer with friends, but rarely get drunk. usually i'm the one who drives everyone home or bails when drunk people are annoying . i love traveling, but i am a teacher, so the dinero is at a minimum. i love to learn new things about peopl"
1plus_meaningful,7,6,0,facebook free!!! im a shy girl that likes to be surrounded by people. lol im a visual person so im easily entertained. i love a good european beer and listening to bands in small town bars. im friendly and open and i still practice my basic manners. i work retail and love meating and hearing about different peoples lives. ive had an interesting one. i tell everyone im old and i get weird looks but im just an old soul. im not exactly on track with my life but im enjoying the detours. i wish i cou
1plus_meaningful,7,6,1,im a laid bak tipe of guy im a freak im with it if you are im have a job i drive im lookn for my own place
1plus_meaningful,7,6,2,"hey! my name is brandon. bona fide catholic! god is good! bd so i'm looking for a man. someone to take charge. hit me up! i grew up in my hometown all my life. it would have been nice to have been born in the philippines though. that way i could speak my own language damnit! haha. so im currently going to school for nursing, just chillin. hit me up okay? im kind of shy, but im not quiet. (oxymoron right?) haha. i try my best to be friendly. laughing is great, so if you can make me laugh we'll be"
1plus_meaningful,7,6,3,"hello! im ashley! im bay area born and raised. im a really down to earth person, very easy to get along with. i love to talk on topics that interest me, im an outdoors person, love to hike, go camping, swimming, bike riding, fishing etc. i live for music, cant go a day without playing my guitar or bass. if your interested in gettin to know me please feel free to message me. well at the moment im unemployed but im looking!..i joined a black metal band as their bass player awhile ago which as been"
1plus_meaningful,7,6,4,"ok time for a new self-summary im chriss (2 s' on my birth certificate im not being weird) im 20 im in a relationship... that is kinda... idk. so im not on here looking to hook up. its like my release from facebook i guess lol i used to be happy and carefree, but recently i just feel like im getting less happy and more stressy. mostly down to my relationship :[ im nice to everybody since i dont see the point in being mean i am a practicing christian (i dont like that term) which some people dont"
1plus_meaningful,8,0,0,"i'm just on here for a change of pace, looking for friends first and if it ends up becoming more then thats great. i'm a simple type of guy and an old soul if you will. laid back and can really enjoy the little things in life. like spending the day painting or drawing. taking walks to the park or the beach for a picnic. going on a spontaneous trip to just about anywhere. i'm the kind of person that can make any situation be fun and be a positive experience. i am laid back, and easy going and i a"
